Time_t;theoretical
2017-05-17 05:45;2.64478996475457
2017-05-17 06:00;2.57703632871453
2017-05-17 06:15;2.18598836762614
2017-05-17 06:30;2.50600365217201
2017-05-17 06:45;2.66299571790983
2017-05-17 07:00;2.4453251822024
2017-05-17 07:15;2.24192961775832
2017-05-17 07:30;2.56696497826739
2017-05-17 07:45;2.77989082544853
2017-05-17 08:00;2.26466929412452
2017-05-17 08:15;2.24019589396225
2017-05-17 08:30;2.01703739850474
2017-05-17 08:45;2.14254357831862
2017-05-17 09:00;1.06956289378536
2017-05-17 09:15;1.27520488306143
2017-05-17 09:30;1.44468231403117
2017-05-17 09:45;0.385416778153186
2017-05-17 10:00;0.176128115790888
2017-05-17 10:15;0.0841091221780914
2017-05-17 10:30;-0.505099057424381
2017-05-17 10:45;0.212864944742755
2017-05-17 11:00;-0.411266660663877
2017-05-17 11:15;-0.31386143952809
2017-05-17 11:30;-0.107095630061352
2017-05-17 11:45;0.112247173485315
2017-05-17 12:00;-0.00748690297992738
2017-05-17 12:15;0.0899060027387719
2017-05-17 12:30;0.335142233981522
2017-05-17 12:45;-0.261001687892374
2017-05-17 13:00;0.113501004969983
2017-05-17 13:15;-0.00476867495640931
2017-05-17 13:30;-0.517710383029538
2017-05-17 13:45;-0.316043506983782
2017-05-17 14:00;0.203927479584749
2017-05-17 14:15;-0.0682493715177372
2017-05-17 14:30;0.179551228266654
2017-05-17 14:45;-0.297924554198431
2017-05-17 15:00;0.437218874580211
2017-05-17 15:15;-0.182099409440688
2017-05-17 15:30;0.353167089085829
2017-05-17 15:45;-0.207453315371296
2017-05-17 16:00;-0.00906112581388641
2017-05-17 16:15;0.0970707467455938
2017-05-17 16:30;1.1067606289423
2017-05-17 16:45;0.17398148908736
2017-05-17 17:00;0.714867314860797
2017-05-17 17:15;0.905552695749314
2017-05-17 17:30;1.10114482437815
2017-05-17 17:45;1.08435244675849
2017-05-17 18:00;1.06206884312355
2017-05-17 18:15;1.44138158484223
2017-05-17 18:30;1.25059776771504
2017-05-17 18:45;1.3214413035456
2017-05-17 19:00;1.38353322475226
2017-05-17 19:15;1.65490292664138
2017-05-17 19:30;1.79797808703704
2017-05-17 19:45;1.69775172147369
2017-05-17 20:00;2.53685334449094
2017-05-17 20:15;2.1985995266286
2017-05-17 20:30;2.52743988753819
2017-05-17 20:45;2.30884421934459
2017-05-17 21:00;2.50250105940582
2017-05-17 21:15;2.36920787094935
2017-05-17 21:30;2.35561428749678
2017-05-17 21:45;2.32295025804535
2017-05-17 22:00;2.36269777611419
2017-05-17 22:15;2.22498336005042
2017-05-17 22:30;2.51285113098268
2017-05-17 22:45;2.47207575552843
2017-05-17 23:00;2.39342953506742
2017-05-17 23:15;2.33928508163294
2017-05-17 23:30;2.25781784933289
2017-05-17 23:45;2.17997125972555
2017-05-18 00:00;2.1636531704862
2017-05-18 00:15;2.1800214492912
2017-05-18 00:30;2.10481763357197
2017-05-18 00:45;2.12818812014006
2017-05-18 01:00;2.0761865714686
2017-05-18 01:15;2.03590726073345
2017-05-18 01:30;2.02251795582484
2017-05-18 01:45;2.02017734190627
2017-05-18 02:00;1.97718511325058
2017-05-18 02:15;2.01584827951365
2017-05-18 02:30;1.92460224174328
2017-05-18 02:45;1.82808546711576
2017-05-18 03:00;1.70522514321207
2017-05-18 03:15;1.8478945381032
2017-05-18 03:30;1.83018426710133
2017-05-18 03:45;2.0389723073099
2017-05-18 04:00;2.19402910049472
2017-05-18 04:15;2.24712258393391
2017-05-18 04:30;2.24055311836013
2017-05-18 04:45;2.15362857982238
2017-05-18 05:00;2.08669507221106
2017-05-18 05:15;2.39564749125545
2017-05-18 05:30;2.23192541816424
2017-05-18 05:45;2.30781277005063
2017-05-18 06:00;2.07148648797845
2017-05-18 06:15;2.43558828883327
2017-05-18 06:30;2.38227535954647
2017-05-18 06:45;2.29265750833823
2017-05-18 07:15;2.07416763297082
2017-05-18 07:30;1.65097117937135
2017-05-18 07:45;1.43306125922425
2017-05-18 08:00;1.62600310491729
2017-05-18 08:15;1.59688550174295
2017-05-18 08:30;0.953422900790009
2017-05-18 08:45;0.15064582039421
2017-05-18 09:00;0.82677791523691
2017-05-18 09:15;0.386566769080531
2017-05-18 09:30;0.533847622230169
2017-05-18 09:45;0.474694153564705
2017-05-18 10:00;0.568959085329425
2017-05-18 10:15;-0.304481957228084
2017-05-18 10:30;0.445169283152687
2017-05-18 10:45;-0.284317838563162
2017-05-18 11:00;0.499061619735137
2017-05-18 11:15;-0.0497463153240005
2017-05-18 11:30;0.109494011068875
2017-05-18 11:45;-0.0165074024715395
2017-05-18 12:00;-0.175075278615751
2017-05-18 12:15;0.0595377808665845
2017-05-18 12:30;0.255378671013347
2017-05-18 12:45;-0.163176676183127
2017-05-18 13:00;0.0601641066451819
2017-05-18 13:15;0.198389209615677
2017-05-18 13:30;0.25318645421217
2017-05-18 13:45;-0.344708282491695
2017-05-18 14:00;0.0380273304601033
2017-05-18 14:15;0.515286777060581
2017-05-18 14:30;0.980983078263662
2017-05-18 14:45;0.867327287234531
2017-05-18 15:00;0.484568152051288
2017-05-18 15:15;0.532286218606984
2017-05-18 15:30;0.794375737530338
2017-05-18 15:45;0.593534515061712
2017-05-18 16:00;0.645215462312322
2017-05-18 16:15;1.01381385034462
2017-05-18 16:30;0.645244883156273
2017-05-18 16:45;0.632518632142336
2017-05-18 17:00;0.433068557564489
2017-05-18 17:15;0.353351412948221
2017-05-18 17:30;0.760533949859422
2017-05-18 17:45;0.704570278951692
2017-05-18 18:00;0.728145625263274
2017-05-18 18:15;0.687439678346195
2017-05-18 18:30;0.6272315793587
2017-05-18 18:45;0.637692581576367
2017-05-18 19:00;0.655145717595232
2017-05-18 19:15;0.794865780312463
2017-05-18 19:30;0.898321672099755
2017-05-18 19:45;1.09363567557615
2017-05-18 20:00;1.40867631635486
2017-05-18 20:15;1.5600614391694
2017-05-18 20:30;1.91355858803485
2017-05-18 20:45;2.18279901287271
2017-05-18 21:00;2.50510714196443
2017-05-18 21:15;2.57303537209469
2017-05-18 21:30;2.57595265205443
2017-05-18 21:45;2.75023290302432
2017-05-18 22:00;2.65676598613603
2017-05-18 22:15;2.67779695576334
2017-05-18 22:30;2.48958523723974
2017-05-18 22:45;2.54765661636071
2017-05-18 23:00;2.51761476927863
2017-05-18 23:15;2.50726135620248
2017-05-18 23:30;2.4746331944843
2017-05-18 23:45;2.56742034178627
2017-05-19 00:00;2.50241042695816
2017-05-19 00:15;2.52631047683398
2017-05-19 00:30;2.40253503116418
2017-05-19 00:45;2.36872496928248
2017-05-19 01:00;2.43178980373619
2017-05-19 01:15;2.32761538813055
2017-05-19 01:30;2.1784492072934
2017-05-19 01:45;2.20533944099934
2017-05-19 02:00;2.26162784947672
2017-05-19 02:15;2.11393416450046
2017-05-19 02:30;2.11273441897361
2017-05-19 02:45;2.20582546737003
2017-05-19 03:00;2.10795157190529
2017-05-19 03:15;2.04268405032845
2017-05-19 03:30;2.18050490301908
2017-05-19 03:45;2.29664346442276
2017-05-19 04:00;2.39737835442136
2017-05-19 04:15;2.55998420426834
2017-05-19 04:30;2.54538262579845
2017-05-19 04:45;2.40674783921327
2017-05-19 05:00;2.41327896050832
2017-05-19 05:15;2.14695224830093
2017-05-19 05:30;1.80970795473893
2017-05-19 05:45;1.83056090785448
2017-05-19 06:00;1.9076009701345
2017-05-19 06:15;1.91248746393724
2017-05-19 06:30;1.7333122253477
2017-05-19 06:45;1.58654381520694
2017-05-19 07:00;1.9815819471267
2017-05-19 07:15;2.18881610921287
2017-05-19 07:30;1.83513732354242
2017-05-19 10:00;0.540121174936175
2017-05-19 10:15;0.370958194441144
2017-05-19 10:30;0.590799997722442
2017-05-19 10:45;0.605352789462934
2017-05-19 11:00;0.239921067420966
2017-05-19 11:15;0.558824481855716
2017-05-19 11:30;0.492500284262505
2017-05-19 11:45;1.17885942225777
2017-05-19 12:00;0.538516991848688
2017-05-19 12:15;0.787798935555841
2017-05-19 12:30;1.25867920454169
2017-05-19 12:45;1.32558335156547
2017-05-19 13:00;1.07351326884984
2017-05-19 13:15;1.24491605545719
2017-05-19 13:30;1.18585777475002
2017-05-19 13:45;1.46039155923978
2017-05-19 14:00;1.54525999752806
2017-05-19 14:15;1.54561789784533
2017-05-19 14:30;1.36674711438371
2017-05-19 14:45;1.60073648282012
2017-05-19 15:00;0.956097072415901
2017-05-19 15:15;1.76698925142988
2017-05-19 15:30;1.61044741954255
2017-05-19 15:45;1.3331173042577
2017-05-19 16:00;1.50457487345562
2017-05-19 16:15;1.63761028526825
2017-05-19 16:30;1.72150604810889
2017-05-19 16:45;1.79492843228338
2017-05-19 17:00;1.6975722094808
2017-05-19 17:15;1.96896130504358
2017-05-19 17:30;2.10688202390512
2017-05-19 17:45;1.99184607529568
2017-05-19 18:00;2.00916483161428
2017-05-19 18:15;2.04723514064945
2017-05-19 18:30;2.19740976677735
2017-05-19 18:45;2.12678525029602
2017-05-19 19:00;2.05817207169633
2017-05-19 19:15;2.16925804190603
2017-05-19 19:30;2.50405652580868
2017-05-19 19:45;2.40583646163987
2017-05-19 20:00;2.74175753189799
2017-05-19 20:15;2.33137237432636
2017-05-19 20:30;2.28782778402651
2017-05-19 20:45;2.73286760715365
2017-05-19 21:00;2.37392155677987
2017-05-19 21:15;2.50902597763791
2017-05-19 21:30;3.22118614581436
2017-05-19 21:45;3.13362957737236
2017-05-19 22:00;3.07487456958272
2017-05-19 22:15;3.21567652982799
2017-05-19 22:30;3.20608074247497
2017-05-19 22:45;3.27620404874231
2017-05-19 23:00;3.24701454462991
2017-05-19 23:15;3.1698079992094
2017-05-19 23:30;3.05995948878503
2017-05-19 23:45;3.11615818599378
2017-05-20 00:00;3.10940052270647
2017-05-20 00:15;3.09546855801107
2017-05-20 00:30;3.0043155012381
2017-05-20 00:45;3.09164962138032
2017-05-20 01:00;2.94887955634469
2017-05-20 01:15;2.78501472442604
2017-05-20 01:30;2.88084536684232
2017-05-20 01:45;2.78719622981669
2017-05-20 02:00;2.86500987551715
2017-05-20 02:15;2.81685732011088
2017-05-20 02:30;2.80228487620908
2017-05-20 02:45;2.80160747600991
2017-05-20 03:00;2.84967755121221
2017-05-20 03:15;2.90330853638316
2017-05-20 03:30;2.87440458102845
2017-05-20 03:45;2.88783435434915
2017-05-20 04:00;2.860507167836
2017-05-20 04:15;3.00931530197575
2017-05-20 04:30;3.27314604716182
2017-05-20 04:45;3.37554364629548
2017-05-20 05:00;3.59688501418994
2017-05-20 05:15;3.38647541789447
2017-05-20 05:30;3.52088301776309
2017-05-20 05:45;3.1350741686332
2017-05-20 06:00;3.62508982023879
2017-05-20 06:15;3.13331534086269
2017-05-20 06:30;2.62965121241144
2017-05-20 06:45;2.84654755175411
2017-05-20 07:00;2.74475108895528
2017-05-20 07:15;2.5310993547929
2017-05-20 07:30;2.56544636248593
2017-05-20 07:45;2.90025782250619
2017-05-20 08:00;3.05797901679532
2017-05-20 08:15;3.08276004391617
2017-05-20 08:30;2.657262823941
2017-05-20 08:45;3.25499228005323
2017-05-20 09:00;2.88044346289242
2017-05-20 09:15;2.34784379966334
2017-05-20 09:30;3.25453650616371
2017-05-20 09:45;3.33097131880065
2017-05-20 10:00;3.41863293586113
2017-05-20 10:15;3.53819372672582
2017-05-20 10:30;3.4095708282442
2017-05-20 10:45;3.38706116869754
2017-05-20 11:00;3.40305828682182
2017-05-20 11:15;3.43053542328955
2017-05-20 11:30;3.33443366580034
2017-05-20 11:45;3.43312755625757
2017-05-20 12:00;3.54129796624871
2017-05-20 12:15;3.4875987079643
2017-05-20 12:30;3.39046695306804
2017-05-20 12:45;3.29308755602048
2017-05-20 13:00;3.50449594266986
2017-05-20 13:15;3.24926988081376
2017-05-20 13:30;3.29591187061231
2017-05-20 13:45;3.17223238179056
2017-05-20 14:00;3.34701220218472
2017-05-20 14:15;3.290139188112
2017-05-20 14:30;3.31427080572995
2017-05-20 14:45;3.33014777339832
2017-05-20 15:00;3.2272156278369
2017-05-20 15:15;3.32272385205118
2017-05-20 15:30;3.33510999547407
2017-05-20 15:45;3.25751063983672
2017-05-20 16:00;3.16664511344744
2017-05-20 16:15;3.263824582383
2017-05-20 16:30;3.12869138296368
2017-05-20 16:45;3.17205956082338
2017-05-20 17:00;3.1837246089146
2017-05-20 17:15;3.10219430873933
2017-05-20 17:30;3.06899727268722
2017-05-20 17:45;2.99141402600824
2017-05-20 18:00;2.99712368552764
2017-05-20 18:15;3.04900200608844
2017-05-20 18:30;3.17063635153114
2017-05-20 18:45;3.23519561622145
2017-05-20 19:00;3.42793491586212
2017-05-20 19:15;3.67310286286179
2017-05-20 19:30;3.7860602842552
2017-05-20 19:45;3.83246599114179
2017-05-20 20:00;3.86498245296621
2017-05-20 20:15;3.94385601105684
2017-05-20 20:30;3.9460071351418
2017-05-20 20:45;3.97049162011997
2017-05-20 21:00;3.9304949587993
2017-05-20 21:15;3.98819893011517
2017-05-20 21:30;3.98770312703237
2017-05-20 21:45;3.96268086788186
2017-05-20 22:00;3.94769371029298
2017-05-20 22:15;3.9384865902616
2017-05-20 22:30;3.8645842874114
2017-05-20 22:45;3.80779615001642
2017-05-20 23:00;3.81108496276528
2017-05-20 23:15;3.81440313746118
2017-05-20 23:30;3.81436376509082
2017-05-20 23:45;3.76487456324453
2017-05-21 00:00;3.80422977066318
2017-05-21 00:15;3.80478159871446
2017-05-21 00:30;3.77452961236506
2017-05-21 00:45;3.7931672570795
2017-05-21 01:00;3.83125478515866
2017-05-21 01:15;3.80013041103955
2017-05-21 01:30;3.85368548374099
2017-05-21 01:45;3.84538134285923
2017-05-21 02:00;3.78830686633126
2017-05-21 02:15;3.72107011017936
2017-05-21 02:30;3.72105550765141
2017-05-21 02:45;3.72128164455972
2017-05-21 03:00;3.67693066238156
2017-05-21 03:15;3.63836953248872
2017-05-21 03:30;3.59687629646574
2017-05-21 03:45;3.49485329428851
2017-05-21 04:00;3.27447185035013
2017-05-21 04:15;3.09358263763967
2017-05-21 04:30;2.97924906905842
2017-05-21 04:45;3.07021978762723
2017-05-21 05:00;2.95426583885706
2017-05-21 05:15;2.86950279217373
2017-05-21 05:30;2.72000181781973
2017-05-21 05:45;2.58224492915931
2017-05-21 06:00;2.47456662358541
2017-05-21 06:15;2.49017727854919
2017-05-21 06:30;2.35188944927636
2017-05-21 06:45;2.34665864476256
2017-05-21 07:00;2.34743148546798
2017-05-21 07:15;2.40024088792386
2017-05-21 07:30;2.51857791960838
2017-05-21 07:45;2.56885450662521
2017-05-21 08:00;2.38982170093233
2017-05-21 08:15;2.25010554574988
2017-05-21 08:30;2.30096642030058
2017-05-21 08:45;2.45913124271843
2017-05-21 09:00;2.33562689539835
2017-05-21 09:15;2.3490246700709
2017-05-21 09:30;2.45677916880602
2017-05-21 09:45;2.46909997419866
2017-05-21 10:00;2.39867391684925
2017-05-21 10:15;2.71315347030772
2017-05-21 10:30;2.37659415683127
2017-05-21 10:45;2.37954289357906
2017-05-21 11:00;2.17001792364699
2017-05-21 11:15;2.27161925947349
2017-05-21 11:30;2.11458262251758
2017-05-21 11:45;2.37981395225334
2017-05-21 12:00;2.22591803503975
2017-05-21 12:15;1.76319352627133
2017-05-21 12:30;1.69489542833816
2017-05-21 12:45;1.65775483368825
2017-05-21 13:00;1.43683440210357
2017-05-21 13:15;1.4807496018682
2017-05-21 13:30;1.55436659457413
2017-05-21 13:45;1.29064054962208
2017-05-21 14:00;1.35899775484759
2017-05-21 14:15;1.32591045956089
2017-05-21 14:30;1.38987949703985
2017-05-21 14:45;1.4761545273123
2017-05-21 15:00;1.75625760887765
2017-05-21 15:15;1.55460062117717
2017-05-21 15:30;1.54226254829985
2017-05-21 15:45;1.85739431389645
2017-05-21 16:00;1.6222400627906
2017-05-21 16:15;1.67501264696038
2017-05-21 16:30;1.8602370005198
2017-05-21 16:45;1.8447758993856
2017-05-21 17:00;1.84526995573383
2017-05-21 17:15;1.81233900098619
2017-05-21 17:30;1.82005337362646
2017-05-21 17:45;1.64552988062987
2017-05-21 18:00;1.65745412274847
2017-05-21 18:15;1.45883101044281
2017-05-21 18:30;1.5778831210509
2017-05-21 18:45;1.45040699058316
2017-05-21 19:00;1.45486428247401
2017-05-21 19:30;1.67964007906236
2017-05-21 19:45;1.6624828296805
2017-05-21 20:00;1.79591112808116
2017-05-21 20:15;1.70630407709162
2017-05-21 20:30;1.7314662478482
2017-05-21 20:45;1.75488258406925
2017-05-21 21:00;1.7082079185861
2017-05-21 21:15;1.65406556550231
2017-05-21 21:30;1.79716463742751
2017-05-21 21:45;1.84773010867347
2017-05-21 22:00;1.93451593764703
2017-05-21 22:15;2.10886075215866
2017-05-21 22:30;2.24604396117594
2017-05-21 22:45;2.34580577161839
2017-05-21 23:00;2.28343175699334
2017-05-21 23:15;2.28749806645674
2017-05-21 23:30;2.39522358885969
2017-05-21 23:45;2.4296804672604
2017-05-22 00:00;2.39778787339684
2017-05-22 00:15;2.47898812743227
2017-05-22 00:30;2.50188798210952
2017-05-22 00:45;2.64894799971851
2017-05-22 01:00;2.56923438602058
2017-05-22 01:15;2.66030811959041
2017-05-22 01:30;2.64528637317554
2017-05-22 01:45;2.66751429470062
2017-05-22 02:00;2.73899275382666
2017-05-22 02:15;2.73882575474282
2017-05-22 02:30;2.82732651900654
2017-05-22 02:45;3.02164749282684
2017-05-22 03:00;2.80185364086668
2017-05-22 03:15;2.95549824552539
2017-05-22 03:30;2.75274858654062
2017-05-22 03:45;2.93307594023808
2017-05-22 04:00;3.12812335589916
2017-05-22 04:15;2.37904263455317
2017-05-22 04:30;2.07824578420107
2017-05-22 04:45;1.95865239399161
2017-05-22 05:00;2.29540366396455
2017-05-22 05:15;2.21525971797215
2017-05-22 05:30;1.86233862092926
2017-05-22 06:00;1.58551497920077
2017-05-22 06:15;1.26775747605132
2017-05-22 06:30;1.52059797938076
2017-05-22 06:45;1.49626789643838
2017-05-22 07:00;1.18794610970237
2017-05-22 07:15;0.97299563908193
2017-05-22 07:30;0.624345687732308
2017-05-22 07:45;0.799249791725451
2017-05-22 08:00;1.41406131948664
2017-05-22 08:15;0.942631125635934
2017-05-22 08:30;0.809769475407982
2017-05-22 08:45;1.12864605840168
2017-05-22 09:00;0.731153868303444
2017-05-22 09:15;1.33593597254777
2017-05-22 09:30;0.885992058679605
2017-05-22 09:45;0.871476994104377
2017-05-22 10:00;0.919202360388162
2017-05-22 10:15;0.543510896636434
2017-05-22 10:30;0.628570969035671
2017-05-22 10:45;1.18279307991381
2017-05-22 11:00;0.997779315996262
2017-05-22 11:15;1.15712044043891
2017-05-22 11:30;0.50341145130924
2017-05-22 12:15;1.66035049935593
2017-05-22 12:30;1.02854908121627
2017-05-22 12:45;0.895577272510842
2017-05-22 13:00;1.18524623966915
2017-05-22 13:15;0.855894956332094
2017-05-22 13:30;1.47063014124222
2017-05-22 13:45;1.0156271736006
2017-05-22 14:00;1.08935435340342
2017-05-22 14:15;1.37363158956281
2017-05-22 14:30;1.46889961961168
2017-05-22 14:45;1.18373433727759
2017-05-22 15:00;1.57851515477194
2017-05-22 15:15;1.91775229199188
2017-05-22 15:30;1.44300235336011
2017-05-22 15:45;2.32596828033036
2017-05-22 16:00;2.28701914172747
2017-05-22 16:15;1.16798543629756
2017-05-22 16:30;0.844127937597051
2017-05-22 16:45;1.579306796007
2017-05-22 17:00;1.40100571917965
2017-05-22 17:15;1.6629105443777
2017-05-22 17:30;2.07513340450664
2017-05-22 17:45;2.3458709893665
2017-05-22 18:00;2.48228996075056
2017-05-22 18:15;2.63285495863439
2017-05-22 18:30;2.59153641095993
2017-05-22 18:45;2.97345562672844
2017-05-22 19:00;3.31360810382657
2017-05-22 19:15;3.20960262234243
2017-05-22 19:30;3.32495617789857
2017-05-22 19:45;3.56691964284605
2017-05-22 20:00;3.65792661790725
2017-05-22 20:15;3.63794302090243
2017-05-22 20:30;3.54935840347956
2017-05-22 20:45;3.3801228299185
2017-05-22 21:00;3.37489847101961
2017-05-22 21:15;3.46457344546215
2017-05-22 21:30;3.34657436929309
2017-05-22 21:45;3.37128215993996
2017-05-22 22:00;2.99852244841181
2017-05-22 22:15;3.15691834266574
2017-05-22 22:30;3.13450890411055
2017-05-22 22:45;2.98397025729696
2017-05-22 23:00;2.84827612066406
2017-05-22 23:15;2.89853937076387
2017-05-22 23:30;3.03022585564522
2017-05-22 23:45;3.15551868952924
2017-05-23 00:00;2.88965331033261
2017-05-23 00:15;2.95020351246574
2017-05-23 00:30;2.91550525714944
2017-05-23 00:45;2.94437707444533
2017-05-23 01:00;3.06829962106521
2017-05-23 01:15;3.08281382718121
2017-05-23 01:30;3.16062508357752
2017-05-23 01:45;3.00548230647273
2017-05-23 02:00;3.01337751405402
2017-05-23 02:15;2.90106255262068
2017-05-23 02:30;2.65930940937529
2017-05-23 02:45;2.79110231411229
2017-05-23 03:00;2.67341134533498
2017-05-23 03:15;2.58765085784113
2017-05-23 03:30;2.69658892566429
2017-05-23 03:45;2.67174794398641
2017-05-23 04:00;2.85770264140967
2017-05-23 04:15;3.16644095935048
2017-05-23 04:30;4.18178936386624
2017-05-23 04:45;3.85925698240981
2017-05-23 05:00;4.05833422777189
2017-05-23 05:15;3.73086392691131
2017-05-23 05:30;3.47144393664441
2017-05-23 05:45;3.0593853017742
2017-05-23 06:00;3.39861633706509
2017-05-23 06:15;3.10008779912957
2017-05-23 06:30;2.84797298777182
2017-05-23 06:45;3.10921313394947
2017-05-23 07:00;2.82377288005703
2017-05-23 07:15;2.6781865933791
2017-05-23 07:30;2.01804978547698
2017-05-23 07:45;2.27780644891867
2017-05-23 08:00;2.70678836460718
2017-05-23 08:15;2.16921664889371
2017-05-23 08:30;2.057007541496
2017-05-23 08:45;1.38532372461652
2017-05-23 09:00;1.2301887309963
2017-05-23 09:15;1.48534705629007
2017-05-23 09:30;1.14248852120431
2017-05-23 09:45;1.47782038475297
2017-05-23 10:00;1.45708835099456
2017-05-23 10:15;1.36667332397443
2017-05-23 10:30;1.42402632257528
2017-05-23 10:45;1.30262525349096
2017-05-23 11:00;1.36944404162473
2017-05-23 11:15;1.30463309974684
2017-05-23 11:30;0.278768536153059
2017-05-23 11:45;0.00800167806379193
2017-05-23 12:00;-0.636401689835523
2017-05-23 12:15;1.0604760200561
2017-05-23 12:30;1.66591116803589
2017-05-23 12:45;1.01451471137381
2017-05-23 13:00;0.76048025085079
2017-05-23 13:15;2.33387533208094
2017-05-23 13:30;2.1606598244819
2017-05-23 13:45;2.46469778674294
2017-05-23 14:00;1.1195004140681
2017-05-23 14:15;2.44548649985864
2017-05-23 14:30;3.17889874885406
2017-05-23 14:45;3.40632346419184
2017-05-23 15:00;3.2956425558916
2017-05-23 15:15;3.33668636863074
2017-05-23 15:30;3.14364872816399
2017-05-23 15:45;3.16784808082213
2017-05-23 16:00;3.37895723624006
2017-05-23 16:15;3.20680802517062
2017-05-23 16:30;3.7770903265499
2017-05-23 16:45;3.10923259428133
2017-05-23 17:00;4.01390162377903
2017-05-23 17:15;3.89805503297142
2017-05-23 17:30;3.99887644247465
2017-05-23 17:45;4.15499193641145
2017-05-23 18:00;4.04523944371107
2017-05-23 18:15;3.90948620338178
2017-05-23 18:30;3.71773844089804
2017-05-23 18:45;3.78908068071986
2017-05-23 19:00;3.88394105804917
2017-05-23 19:15;3.76854830223374
2017-05-23 19:30;3.88805366752736
2017-05-23 19:45;3.96341431049505
2017-05-23 20:00;4.03802075700503
2017-05-23 20:15;4.06620869772356
2017-05-23 20:30;4.13962414580889
2017-05-23 20:45;4.1493749579943
2017-05-23 21:00;4.12577742987816
2017-05-23 21:15;4.20495920181481
2017-05-23 21:30;4.10307177133942
2017-05-23 21:45;4.17298445094923
2017-05-23 22:00;4.11990318869773
2017-05-23 22:15;4.02722551083725
2017-05-23 22:30;3.92995595512465
2017-05-23 22:45;3.77385946946409
2017-05-23 23:00;3.7112709077934
2017-05-23 23:15;3.71084876340237
2017-05-23 23:30;3.70430987061913
2017-05-23 23:45;3.57285787255362
2017-05-24 00:00;3.49759531158904
2017-05-24 00:15;3.27886508668118
2017-05-24 00:30;3.20746070610075
2017-05-24 00:45;3.20340946866406
2017-05-24 01:00;3.16395200774948
2017-05-24 01:15;3.12700558407162
2017-05-24 01:30;3.28454699357918
2017-05-24 01:45;3.22971338835014
2017-05-24 02:00;3.24378336735555
2017-05-24 02:15;3.23257925643743
2017-05-24 02:30;3.0770798767167
2017-05-24 02:45;3.20069351402032
2017-05-24 03:00;3.34187009206638
2017-05-24 03:15;3.32975945547774
2017-05-24 03:30;3.31981081882381
2017-05-24 03:45;3.39898042713884
2017-05-24 04:00;3.38666851835367
2017-05-24 04:15;3.53152241304716
2017-05-24 04:30;3.84855706124607
2017-05-24 04:45;3.72296456709996
2017-05-24 05:00;3.26934146084442
2017-05-24 05:15;3.11088532975478
2017-05-24 05:30;3.13799280619162
2017-05-24 05:45;3.18260163626264
2017-05-24 06:00;3.12353151894855
2017-05-24 06:15;3.34167742268501
2017-05-24 06:30;3.5350933878026
2017-05-24 06:45;3.61502799900924
2017-05-24 07:00;3.73429363386696
2017-05-24 07:15;3.81271809527363
2017-05-24 07:30;3.89042273468172
2017-05-24 07:45;3.83209423340563
2017-05-24 08:00;3.85272006329907
2017-05-24 08:15;3.77379143229572
2017-05-24 08:30;3.70662989735533
2017-05-24 08:45;3.72822243921178
2017-05-24 09:00;3.64497257553958
2017-05-24 09:15;3.50943762275299
2017-05-24 09:30;3.61572207585141
2017-05-24 09:45;3.3021361257072
2017-05-24 10:00;3.28209177703239
2017-05-24 10:15;2.90882597697109
2017-05-24 10:30;2.83968376238012
2017-05-24 10:45;2.48802282438557
2017-05-24 11:00;2.55009679651293
2017-05-24 11:15;2.72425691082795
2017-05-24 11:30;2.96462107940602
2017-05-24 11:45;3.10960704923471
2017-05-24 12:00;3.2564825116336
2017-05-24 12:15;3.09259781229379
2017-05-24 12:30;2.76146033458603
2017-05-24 12:45;3.03589517013476
2017-05-24 13:00;3.05310759496035
2017-05-24 13:15;2.30017827729306
2017-05-24 13:30;2.19622847853286
2017-05-24 13:45;1.81202614338417
2017-05-24 14:00;1.57685163754283
2017-05-24 14:15;1.67659081852064
2017-05-24 14:30;1.69954107074368
2017-05-24 14:45;1.59343662417942
2017-05-24 15:00;1.48874502789388
2017-05-24 15:15;1.86812658304211
