Time;Atm_pressure;Temperature;Humidity;Displacement
09.05.2017 22:00;1015.27001953;1.45000005;94.02999878;0
09.05.2017 23:00;1015.27001953;0.92000002;96.33000183;0.0360594953472102
10.05.2017 00:00;1014.75;0.34999999;96.09999847;-0.0798570520949085
10.05.2017 01:00;1014.67999268;-0.38;96.83000183;-0.146116300323115
10.05.2017 02:00;1014.45001221;-0.56999999;96.90000153;-0.176960966103337
10.05.2017 03:00;1014.38000488;-1.04999995;97.19999695;-0.22484411909408
10.05.2017 04:00;1014.59997559;-0.30000001;96.69999695;-0.14526163454719
10.05.2017 05:00;1014.45001221;0.18000001;95.75;-0.132733593249718
10.05.2017 06:00;1014.45001221;4.46999979;91.69999695;0.367373623155217
10.05.2017 07:00;1014.15002441;7.55000019;67.94999695;-0.708208244007807
10.05.2017 08:00;1013.63000488;8.52000046;58.66999817;-1.30750675053483
10.05.2017 09:00;1013.47998047;8.72999954;52.81999969;-1.75902373089209
10.05.2017 10:00;1012.95001221;9.77999973;47.29999924;-2.13598754969096
10.05.2017 11:00;1012.20001221;10.56999969;42.45000076;-2.52662076193319
10.05.2017 12:00;1012.20001221;9.30000019;49.41999817;-2.03383607797409
10.05.2017 13:00;1011.82000732;10.06999969;47.11999893;-2.17104706777612
10.05.2017 14:00;1011.29998779;10.44999981;50.22999954;-1.8753877870418
10.05.2017 15:00;1011;10.30000019;45.63000107;-2.31501606567738
10.05.2017 16:00;1010.77001953;10.44999981;49.34999847;-1.97655327866458
10.05.2017 17:00;1010.47998047;10.06999969;50.79999924;-1.90427772486826
10.05.2017 18:00;1010.17999268;8.47999954;61.45000076;-1.23654242284561
10.05.2017 19:00;1010.17999268;6.17999983;74.5;-0.627348848167607
10.05.2017 20:00;1010.09997559;5.46999979;78.43000031;-0.483757265897538
10.05.2017 21:00;1010.0300293;3.9000001;86.51999664;-0.245090534441623
10.05.2017 22:00;1009.86999512;3.6500001;84.30000305;-0.425565978631248
10.05.2017 23:00;1009.79998779;2.95000005;87.19999695;-0.37167201368257
11.05.2017 00:00;1009.2800293;3.22000003;87.25;-0.348061182282812
11.05.2017 01:00;1008.97998047;3.22000003;85.77999878;-0.445453784674484
11.05.2017 02:00;1008.59997559;2.23000002;89.5;-0.407566530770865
11.05.2017 03:00;1008.36999512;1.39999998;93.02999878;-0.35693821247348
11.05.2017 04:00;1008.59997559;2.75;92.59999847;-0.153025035295656
11.05.2017 05:00;1008.45001221;6.55000019;78.12999725;-0.380950629180049
11.05.2017 06:00;1008.45001221;10.60000038;63.27000046;-0.795340354432831
11.05.2017 07:00;1008.66998291;15.38000011;48.47000122;-1.41083777237514
11.05.2017 08:00;1008.36999512;17.20000076;46.52999878;-1.3083927627324
11.05.2017 09:00;1008.15002441;17.20000076;46.65000153;-1.30144553644417
11.05.2017 10:00;1007.61999512;17.20000076;46.25;-1.37622604603945
11.05.2017 11:00;1007.16998291;18.82999992;43.09999847;-1.49567656200693
11.05.2017 12:00;1007.16998291;19.62000084;40.68000031;-1.69325197804267
11.05.2017 13:00;1006.72998048;19.39999963;40.6;-1.78221089621916
11.05.2017 14:00;1006.41998291;20.20000076;39.75;-1.74937079052679
11.05.2017 15:00;1006.11999512;20.35000038;35.72000122;-2.36838733092812
11.05.2017 16:00;1005.75;20.07999992;38.90000153;-1.93339634207458
11.05.2017 17:00;1005.59997559;20.25;36.97999954;-2.20823042454021
11.05.2017 18:00;1005.59997559;16.96999931;50.5;-0.948283152254731
11.05.2017 19:00;1006.11999512;13.94999981;66.52999878;0.223187459892323
11.05.2017 20:00;1006.11999512;11.30000019;79.52999878;0.782497592636823
11.05.2017 21:00;1006.11999512;8.72999954;89.66999817;0.913824718228071
11.05.2017 22:00;1006.04998779;8.35000038;89.94999695;0.824678494389062
11.05.2017 23:00;1005.90002441;8.72999954;88.5;0.809865159997983
12.05.2017 00:00;1005.5300293;7.8499999;91.80000305;0.806605292853362
12.05.2017 01:00;1005.29998779;8.63000011;91.31999969;0.983196497203508
12.05.2017 02:00;1005;9.25;91.59999847;1.18183628854997
12.05.2017 03:00;1004.84997559;9.67000008;89.51999664;1.13064503056589
12.05.2017 04:00;1004.40002441;9.72000027;90.27999878;1.19270211108488
12.05.2017 05:00;1005;10.05000019;91.58000183;1.43781462195538
12.05.2017 06:00;1005;10.14999962;93.34999847;1.62722498816115
12.05.2017 07:00;1005;11.14999962;94.84999847;2.12508664582869
12.05.2017 08:00;1005.29998779;11.85000038;93.91999817;2.31925668144017
12.05.2017 09:00;1005.45001221;12.77000046;94.02999878;2.7110780959819
12.05.2017 10:00;1005.5300293;13.80000019;91.23000336;2.85745243404783
12.05.2017 11:00;1005.59997559;15.19999981;88.37000275;3.15835654287507
12.05.2017 12:00;1005.29998779;17.28000069;80.75;3.14774047355085
12.05.2017 13:00;1005.29998779;17.57999992;76.16999817;2.66737930786535
12.05.2017 14:00;1005.5300293;18.27000046;72.31999969;2.44409609365427
12.05.2017 15:00;1005.75;16.85000038;77.37000275;2.5286569865087
12.05.2017 16:00;1005.90002441;16.54999924;79.05000305;2.62280408143697
12.05.2017 17:00;1006.04998779;16.60000038;76.34999847;2.30394775151592
12.05.2017 18:00;1006.86999512;15.64999962;80.37999725;2.44758565746148
12.05.2017 19:00;1007.32000732;14.22999954;86.55000305;2.59610406953844
12.05.2017 20:00;1007.84997559;13.57999992;90.65000153;2.79611505671254
12.05.2017 21:00;1007.54998779;12.86999989;94.41999817;2.88080964445801
12.05.2017 22:00;1007.61999512;12.64999962;94.94999695;2.84494433149077
12.05.2017 23:00;1007.54998779;12.60000038;94.02999878;2.72716606113507
13.05.2017 00:00;1007.61999512;12.60000038;94.56999969;2.78512100183705
13.05.2017 01:00;1007.61999512;12.5;94.94999695;2.78190560601345
13.05.2017 02:00;1007.61999512;12.55000019;95.34999847;2.84350214703704
13.05.2017 03:00;1007.7800293;12.55000019;95.05000305;2.81965631036607
13.05.2017 04:00;1008.15002441;12.5;95.91999817;2.90222621174591
13.05.2017 05:00;1008.45001221;12.77000046;95.83000183;3.02090419821376
13.05.2017 06:00;1008.90002441;12.43000031;98.59999847;3.17428740372102
13.05.2017 07:00;1009.20001221;12.39999962;99.19999695;3.23409326705719
13.05.2017 08:00;1009.86999512;12.5;99.66999817;3.35371207473216
13.05.2017 09:00;1010.47998047;12.75;98.05000305;3.32483873957223
13.05.2017 10:00;1011;12.97999954;95;3.13134673790003
13.05.2017 11:00;1011.45001221;13.42000008;91.44999695;2.96335872092838
13.05.2017 12:00;1011.52001953;14.5;85.75;2.79167839133229
13.05.2017 13:00;1012.11999512;14.39999962;85.62999725;2.76118852442389
13.05.2017 14:00;1012.5;13.64999962;88.44999695;2.77975963014408
13.05.2017 15:00;1013.02001953;14.19999981;86.87000275;2.85480516294377
13.05.2017 16:00;1013.54998779;14.10000038;88.44999695;3.01095821871928
13.05.2017 17:00;1013.84997559;14.5;87.77999878;3.11890087188106
13.05.2017 18:00;1014.29998779;13.75;90.94999695;3.1679712280018
13.05.2017 19:00;1014.9699707;12.22000027;95.90000153;3.06630563654441
13.05.2017 20:00;1015.5;11.52999973;96.87999725;2.90318134618116
13.05.2017 21:00;1015.88000488;11.43000031;97.91999817;2.97813421938049
13.05.2017 22:00;1016.33001709;11.85000038;97.34999847;3.1130358904951
13.05.2017 23:00;1016.70001221;12.07999992;98.15000153;3.30301090199112
14.05.2017 00:00;1016.4699707;11.44999981;98.02999878;3.0212721375059
14.05.2017 01:00;1017;10.75;96.56999969;2.63427994989387
14.05.2017 02:00;1017.83001709;8.75;98.30000305;2.11186761656773
14.05.2017 03:00;1018.20001221;9.25;98.5;2.312778457674
14.05.2017 04:00;1018.79998779;9.63000011;97.26999664;2.36583805616139
14.05.2017 05:00;1019.25;10.75;94.68000031;2.55559985897888
14.05.2017 06:00;1019.63000488;12.85000038;93.15000153;3.24209240942545
14.05.2017 07:00;1020.2199707;15.47999954;79.15000153;2.77807508706133
14.05.2017 08:00;1020.5300293;16.43000031;70.91999817;2.13703480836
14.05.2017 09:00;1020.90002441;17.5;69.44999695;2.36151805337463
14.05.2017 10:00;1021.04998779;18.04999924;59.31999969;1.17183184424588
14.05.2017 11:00;1021.20001221;18.82999992;53;0.514849607970618
14.05.2017 12:00;1021.20001221;19.5;47.79999924;-0.0734303493437167
14.05.2017 13:00;1021.20001221;19.79999924;44.81999969;-0.452725286120511
14.05.2017 14:00;1020.75;20.27000046;40.59999847;-1.0216357726553
14.05.2017 15:00;1020.66998291;20.29999924;38.88000107;-1.28996992044115
14.05.2017 16:00;1020.75;20.35000038;40.22000122;-1.06484482693092
14.05.2017 17:00;1021.04998779;19.60000038;49.75;0.24244525112907
14.05.2017 18:00;1021.2800293;16.62999916;56.75;0.4195853889563
14.05.2017 19:00;1021.95001221;13.05000019;77.27999878;1.76105436434796
14.05.2017 20:00;1022.25;11.35000038;84.22000122;1.91426887169014
14.05.2017 21:00;1022.7800293;10.18000031;92.08000183;2.26998148468873
14.05.2017 22:00;1023.08001709;8.94999981;94.52999878;2.09012077180569
14.05.2017 23:00;1023.29998779;8.56999969;95.52999878;2.061097831952
15.05.2017 00:00;1023.36999512;8.42000008;96.72000122;2.11209235087641
15.05.2017 01:00;1023.36999512;8.27000046;96.87999725;2.07791421378049
15.05.2017 02:00;1023.66998291;7.26999998;98.5;1.91235921810049
15.05.2017 03:00;1023.90002441;6.73000002;96.02999878;1.59043870554003
15.05.2017 04:00;1024.11999512;9.63000011;93.80000305;2.29251788670452
15.05.2017 05:00;1024.5;11.30000019;83.75;1.94764102162533
15.05.2017 06:00;1024.94995117;16.62999916;69.80000305;2.247964902288
15.05.2017 07:00;1025.40002441;16.06999969;64.69999695;1.43146293815241
15.05.2017 08:00;1025.625;17.345000265;61.52499771;1.42250174833935
15.05.2017 09:00;1025.84997559;18.62000084;58.34999847;1.4135405585263
15.05.2017 10:00;1025.92004395;19.60000038;56.16999817;1.41463349922608
15.05.2017 11:00;1025.61999512;20.85000038;44.41999817;-0.0785805499682724
15.05.2017 12:00;1025.61999512;20.64999962;49.22999954;0.644718712263796
15.05.2017 13:00;1025.55004883;19.12000084;66.83000183;2.82034831509144
15.05.2017 14:00;1025.61999512;18.82999992;60.84999847;1.83658656130028
15.05.2017 15:00;1025.40002441;18.68000031;69.19999695;2.98023471961158
15.05.2017 16:00;1025.55004883;18.10000038;72.31999969;3.18710499059055
15.05.2017 17:00;1026.06994629;17.5;73.51999664;3.12227973115964
15.05.2017 18:00;1026.44995117;15.35000038;88.15000153;4.05847190728066
15.05.2017 19:00;1026.67004395;14.32999992;92.34999847;4.09038392852039
15.05.2017 20:00;1027.2800293;13.52000046;93.44999695;3.87616491056317
15.05.2017 21:00;1027.56994629;13.14999962;96.52999878;4.05302059854562
15.05.2017 22:00;1027.86999512;12.68000031;96.52999878;3.86007000576429
15.05.2017 23:00;1028.09997559;12.02000046;98.02999878;3.74018166428576
16.05.2017 00:00;1027.94995117;11.69999981;97.62999725;3.56269410457672
16.05.2017 01:00;1027.94995117;10.75;97.25;3.15406430723802
16.05.2017 02:00;1027.94995117;10.10000038;98.72000122;3.0434718282091
16.05.2017 03:00;1028.18005371;10.27999973;99.22000122;3.16417348442168
16.05.2017 04:00;1028.18005371;10.93000031;99.44999695;3.43537747401644
16.05.2017 05:00;1028.47998047;11.85000038;99;3.77981652097164
16.05.2017 06:00;1028.84997559;12.64999962;98.25;4.06372398480456
16.05.2017 07:00;1029;13.22999954;97.19999695;4.21876548638718
16.05.2017 08:00;1029.30004883;14.30000019;91.62000275;4.10318339627768
16.05.2017 09:00;1029.22998047;15.94999981;84.69999695;4.02557604239067
16.05.2017 10:00;1028.47998047;18.14999962;71.27999878;3.18189343147363
16.05.2017 11:00;1027.86999512;19.77000046;62.58000183;2.53239648332757
16.05.2017 12:00;1027.94995117;13.57999992;89.80000305;3.536132145272
16.05.2017 13:00;1027.65002441;15.77999973;79.76999664;3.28041929182034
16.05.2017 14:00;1027.65002441;17.12000084;75.84999847;3.33944464572604
16.05.2017 15:00;1027.5;17;72.22000122;2.80633047857239
16.05.2017 16:00;1027.5;16.45000076;77;3.20385012286452
16.05.2017 17:00;1027.34997559;16.39999962;75.81999969;3.02742932902862
16.05.2017 18:00;1027.80004883;15.19999981;81.80000305;3.29315326863173
16.05.2017 19:00;1027.86999512;13;92.97000122;3.6276755234666
16.05.2017 20:00;1028.18005371;11.43000031;96.59999847;3.36537635316703
16.05.2017 21:00;1028.40002441;9.42000008;98.06999969;2.76381836855727
16.05.2017 22:00;1028.47998047;8.55000019;96.91999817;2.38433712245088
16.05.2017 23:00;1028.25;8;97.18000031;2.22412768688368
17.05.2017 00:00;1028.18005371;7.17000008;98.59999847;2.08142227125448
17.05.2017 01:00;1027.94995117;7.69999981;97.76999664;2.16605701377573
17.05.2017 02:00;1027.80004883;8.47999954;97.48000336;2.37819189573618
17.05.2017 03:00;1027.94995117;9.05000019;97.48000336;2.57010279227197
17.05.2017 04:00;1028.09997559;9.10000038;96.56999969;2.51777038352018
17.05.2017 05:00;1028.18005371;12.30000019;92.55000305;3.31311561511394
17.05.2017 06:00;1028.09997559;15.5;74.73000336;2.57703632871453
17.05.2017 07:00;1027.80004883;16.31999969;71.31999969;2.4453251822024
17.05.2017 08:00;1027.34997559;18.46999931;64.23000336;2.26466929412452
17.05.2017 09:00;1026.97998047;19.92000008;52.97000122;1.06956289378536
17.05.2017 10:00;1026.67004395;20.17000008;46.84999847;0.176128115790888
17.05.2017 11:00;1025.92004395;20.85000038;42.29999924;-0.411266660663877
17.05.2017 12:00;1025.40002441;21.31999969;44.16999817;-0.00748690297992738
17.05.2017 13:00;1024.72998047;21.25;45.16999817;0.113501004969983
17.05.2017 14:00;1023.90002441;21.54999924;45.41999817;0.203927479584749
17.05.2017 15:00;1023.29998779;21.5;47.02999878;0.437218874580211
17.05.2017 16:00;1022.91998291;21.17000008;45;-0.00906112581388641
17.05.2017 17:00;1022.7800293;19.82999992;51.95000076;0.714867314860797
17.05.2017 18:00;1022.70001221;17.75;58.72000122;1.06206884312355
17.05.2017 19:00;1022.7800293;16.03000069;65.27999878;1.38353322475226
17.05.2017 20:00;1022.70001221;13.10000038;84.22000122;2.53685334449094
17.05.2017 21:00;1022.40002441;11.85000038;88.5;2.50250105940582
17.05.2017 22:00;1021.95001221;10.05000019;94.02999878;2.36269777611419
17.05.2017 23:00;1021.58001709;9.88000011;95.23000336;2.39342953506742
18.05.2017 00:00;1021.5;9.02999973;95.91999817;2.1636531704862
18.05.2017 01:00;1021.04998779;8.55000019;96.98000336;2.0761865714686
18.05.2017 02:00;1020.75;8.14999962;97.48000336;1.97718511325058
18.05.2017 03:00;1020.66998291;7.30000019;97.30000305;1.70522514321207
18.05.2017 04:00;1020.66998291;9.5;94.84999847;2.19402910049472
18.05.2017 05:00;1020.66998291;11.80000019;85.15000153;2.08669507221106
18.05.2017 06:00;1020.75;14.5;76.08000183;2.07148648797845
18.05.2017 07:00;1020.5300293;16.70000076;71.34999847;2.29265750833823
18.05.2017 08:00;1019.91998291;19.29999924;59.86999893;1.62600310491729
18.05.2017 09:00;1019.33001709;21.60000038;50.09999847;0.82677791523691
18.05.2017 10:00;1018.65002441;22.39999962;47.29999924;0.568959085329425
18.05.2017 11:00;1018.20001221;23.45000076;45.20000076;0.499061619735137
18.05.2017 12:00;1017.75;23.85000038;41.09999847;-0.175075278615751
18.05.2017 13:00;1017.38000488;23.89999962;42.33000183;0.0601641066451819
18.05.2017 14:00;1016.92999268;24.32999992;41.65000153;0.0380273304601033
18.05.2017 15:00;1016.4699707;23.82999992;44.84999847;0.484568152051288
18.05.2017 16:00;1016.17999268;23.10000038;47.02999878;0.645215462312322
18.05.2017 17:00;1016.02001953;21.79999924;48.20000076;0.433068557564489
18.05.2017 18:00;1016.02001953;19.62000084;54.25;0.728145625263274
18.05.2017 19:00;1016.02001953;17.95000076;57.29999924;0.655145717595232
18.05.2017 20:00;1016.09997559;16.06999969;67.58000183;1.40867631635486
18.05.2017 21:00;1016.02001953;13.47999954;85.18000031;2.50510714196443
18.05.2017 22:00;1016.02001953;12.07999992;91.90000153;2.65676598613603
18.05.2017 23:00;1015.5;11.5;92.97000122;2.51761476927863
19.05.2017 00:00;1015.5;11.05000019;94.59999847;2.50241042695816
19.05.2017 01:00;1015.34997559;10.39999962;96.52999878;2.43178980373619
19.05.2017 02:00;1015.57000732;9.97000027;96.25;2.26162784947672
19.05.2017 03:00;1015.5;9.35000038;97;2.10795157190529
19.05.2017 04:00;1015.5;11.02999973;93.55000305;2.39737835442136
19.05.2017 05:00;1015.57000732;14.22999954;81.87999725;2.41327896050832
19.05.2017 06:00;1015.5;16.75;69.81999969;1.9076009701345
19.05.2017 07:00;1015.34997559;19.5;62.97999954;1.9815819471267
19.05.2017 08:00;1014.87664795333;21;57.1133333833333;1.50109502306319
19.05.2017 09:00;1014.40332031667;22.5;51.2466672266667;1.02060809899968
19.05.2017 10:00;1013.92999268;24;45.38000107;0.540121174936175
19.05.2017 11:00;1013.32000732;24.39999962;43.29999924;0.239921067420966
19.05.2017 12:00;1012.88000488;25;43.90000153;0.538516991848688
19.05.2017 13:00;1012.20001221;25.39999962;45.95000076;1.07351326884984
19.05.2017 14:00;1011.82000732;25.85000038;47.45000076;1.54525999752806
19.05.2017 15:00;1011.45001221;25.75;44.91999817;0.956097072415901
19.05.2017 16:00;1011;25;49.02000046;1.50457487345562
19.05.2017 17:00;1010.92999268;23.93000031;52.15000153;1.6975722094808
19.05.2017 18:00;1010.92999268;21.81999969;58.54999924;2.00916483161428
19.05.2017 19:00;1011.15002441;20.07999992;63.09999847;2.05817207169633
19.05.2017 20:00;1011.45001221;17.85000038;74.01999664;2.74175753189799
19.05.2017 21:00;1011.52001953;17.18000031;73.34999847;2.37392155677987
19.05.2017 22:00;1012.11999512;14.77000046;87;3.07487456958272
19.05.2017 23:00;1012.20001221;13.82999992;92.15000153;3.24701454462991
20.05.2017 00:00;1012.20001221;13;94.23000336;3.10940052270647
20.05.2017 01:00;1012.34997559;12.39999962;95.06999969;2.94887955634469
20.05.2017 02:00;1012.20001221;11.85000038;96.56999969;2.86500987551715
20.05.2017 03:00;1012.34997559;11.97000027;95.84999847;2.84967755121221
20.05.2017 04:00;1012.72998047;12.89999962;92.02999878;2.860507167836
20.05.2017 05:00;1013.02001953;15;90.27999878;3.59688501418994
20.05.2017 06:00;1013.63000488;18.07999992;79;3.62508982023879
20.05.2017 07:00;1014.07000732;19;69.81999969;2.74475108895528
20.05.2017 08:00;1013.84997559;19.70000076;69.91999817;3.05797901679532
20.05.2017 09:00;1013.92999268;21.29999924;64.30000305;2.88044346289242
20.05.2017 10:00;1014.15002441;21.96999931;65.59999847;3.41863293586113
20.05.2017 11:00;1014.59997559;20.45000076;69.73000336;3.40305828682182
20.05.2017 12:00;1014.90002441;18.75;75.81999969;3.54129796624871
20.05.2017 13:00;1015.20001221;17.87000084;78.37999725;3.50449594266986
20.05.2017 14:00;1015.5;17.28000069;79.12000275;3.34701220218472
20.05.2017 15:00;1015.65002441;16.31999969;81.44999695;3.2272156278369
20.05.2017 16:00;1015.88000488;16.39999962;80.62000275;3.16664511344744
20.05.2017 17:00;1016.40002441;15.5;83.75;3.1837246089146
20.05.2017 18:00;1017.29998779;15.44999981;82.06999969;2.99712368552764
20.05.2017 19:00;1017.90002441;14.52000046;88.94999695;3.42793491586212
20.05.2017 20:00;1018.41998291;13.57999992;96.5;3.86498245296621
20.05.2017 21:00;1018.5;13.36999989;97.98000336;3.9304949587993
20.05.2017 22:00;1018.95001221;13.27000046;98.40000153;3.94769371029298
